time,steering_velocity,acceleration
0.86,-0.0024746885677862686,-0.08398209553887026
0.87,-0.0025034640162488997,-0.08495863153350829
0.88,-0.002532239464711531,-0.08593516752814631
0.89,-0.002561014913174162,-0.08691170352278434
0.9,-0.0025897903616367932,-0.08788823951742236
0.91,-0.0026185658100994244,-0.08886477551206039
0.92,-0.0026473412585620556,-0.08984131150669841
0.93,-0.0026761167070246867,-0.09081784750133644
0.94,-0.002704892155487318,-0.09179438349597446
0.95,-0.002733667603949949,-0.09277091949061249
0.96,-0.00276244305241258,-0.09374745548525051
0.97,-0.0027912185008752114,-0.09472399147988854
0.98,-0.0028199939493378425,-0.09570052747452656
0.99,-0.0028487693978004737,-0.09667706346916459
1.0,-0.002877544846263105,-0.09765359946380262
1.01,-0.002906320294725736,-0.09863013545844064
1.02,-0.002935095743188367,-0.09960667145307867
1.03,-0.0029638711916509983,-0.10058320744771669
1.04,-0.0029926466401136295,-0.10155974344235472
1.05,-0.0030214220885762606,-0.10253627943699274
1.06,-0.003050197537038892,-0.10351281543163077
1.07,-0.003078972985501523,-0.10448935142626879
1.08,-0.003107748433964154,-0.10546588742090682
1.09,-0.0031365238824267853,-0.10644242341554484
1.1,-0.0031652993308894165,-0.10741895941018287
1.11,-0.0031940747793520476,-0.1083954954048209
1.12,-0.0032228502278146788,-0.10937203139945892
1.13,-0.00325162567627731,-0.11034856739409694
1.14,-0.003280401124739941,-0.11132510338873497
1.15,-0.0033091765732025723,-0.112301639383373
1.16,-0.0033379520216652034,-0.11327817537801102
1.17,-0.0033667274701278346,-0.11425471137264905
1.18,-0.0033955029185904657,-0.11523124736728707
1.19,-0.003424278367053097,-0.1162077833619251
1.2,-0.003453053815515728,-0.11718431935656312
1.21,-0.0034818292639783592,-0.11816085535120115
1.22,-0.0035106047124409904,-0.11913739134583917
1.23,-0.0035393801609036215,-0.1201139273404772
1.24,-0.0035681556093662527,-0.12109046333511522
1.25,-0.003596931057828884,-0.12206699932975325
1.26,-0.003625706506291515,-0.12304353532439127
1.27,-0.003654481954754146,-0.1240200713190293
1.28,-0.0036832574032167774,-0.12499660731366732
1.29,-0.0037120328516794085,-0.12597314330830536
1.3,-0.0037408083001420397,-0.1269496793029434
1.31,-0.003769583748604671,-0.12792621529758144
1.32,-0.003798359197067302,-0.12890275129221948
1.33,-0.003827134645529933,-0.12987928728685752
1.34,-0.0038559100939925643,-0.13085582328149556
1.35,-0.0038846855424551955,-0.1318323592761336
1.36,-0.003913460990917827,-0.13280889527077164
1.37,-0.003942236439380457,-0.13378543126540968
1.38,-0.003971011887843088,-0.13476196726004772
1.39,-0.003999787336305719,-0.13573850325468576
1.4,-0.0040285627847683496,-0.1367150392493238
1.41,-0.00405733823323098,-0.13769157524396183
1.42,-0.004086113681693611,-0.13866811123859987
1.43,-0.004114889130156242,-0.1396446472332379
1.44,-0.0041436645786188725,-0.14062118322787595
1.45,-0.004172440027081503,-0.141597719222514
1.46,-0.004201215475544134,-0.14257425521715203
1.47,-0.004229990924006765,-0.14355079121179007
1.48,-0.004258766372469395,-0.1445273272064281
1.49,-0.004287541820932026,-0.14550386320106615
1.5,-0.004316317269394657,-0.1464803991957042
1.51,-0.0043450927178572876,-0.14745693519034223
1.52,-0.004373868166319918,-0.14843347118498026
1.53,-0.004402643614782549,-0.1494100071796183
1.54,-0.00443141906324518,-0.15038654317425634
1.55,-0.0044601945117078105,-0.15136307916889438
1.56,-0.004488969960170441,-0.15233961516353242
1.57,-0.004517745408633072,-0.15331615115817046
1.58,-0.004546520857095703,-0.1542926871528085
1.59,-0.004575296305558333,-0.15526922314744654
1.6,-0.004604071754020964,-0.15624575914208458
1.61,-0.004632847202483595,-0.15722229513672262
1.62,-0.0046616226509462256,-0.15819883113136066
1.63,-0.004690398099408856,-0.1591753671259987
1.64,-0.004719173547871487,-0.16015190312063673
1.65,-0.004747948996334118,-0.16112843911527477
1.66,-0.0047767244447967485,-0.1621049751099128
1.67,-0.0047767244447967485,-0.16308151110455085
1.68,-0.0047767244447967485,-0.1640580470991889
1.69,-0.0047767244447967485,-0.16503458309382693
1.7,-0.0047767244447967485,-0.16601111908846497
1.71,-0.0047767244447967485,-0.166987655083103
1.72,-0.0047767244447967485,-0.16796419107774105
1.73,-0.0047767244447967485,-0.1689407270723791
1.74,-0.0047767244447967485,-0.16991726306701713
1.75,-0.0047767244447967485,-0.17089379906165517
1.76,-0.0047767244447967485,-0.1718703350562932
1.77,-0.0047767244447967485,-0.17284687105093124
1.78,-0.0047767244447967485,-0.17382340704556928
1.79,-0.0047767244447967485,-0.17479994304020732
1.8,-0.0047767244447967485,-0.17577647903484536
1.81,-0.0047767244447967485,-0.1767530150294834
1.82,-0.0047767244447967485,-0.17772955102412144
1.83,-0.0047767244447967485,-0.17870608701875948
1.84,-0.0047767244447967485,-0.17968262301339752
1.85,-0.0047767244447967485,-0.18065915900803556
1.86,-0.0047767244447967485,-0.1816356950026736
1.87,-0.0047767244447967485,-0.18261223099731164
1.88,-0.0047767244447967485,-0.18358876699194968
1.89,-0.0047767244447967485,-0.18456530298658771
1.9,-0.0047767244447967485,-0.18554183898122575
1.91,-0.0047767244447967485,-0.1865183749758638
1.92,-0.0047767244447967485,-0.18749491097050183
1.93,-0.0047767244447967485,-0.18847144696513987
1.94,-0.0047767244447967485,-0.1894479829597779
1.95,-0.0047767244447967485,-0.19042451895441595
1.96,-0.0047767244447967485,-0.191401054949054
1.97,-0.0047767244447967485,-0.19237759094369203
1.98,-0.0047767244447967485,-0.19335412693833007
1.99,-0.0047767244447967485,-0.1943306629329681
2.0,-0.0047767244447967485,-0.1943306629329681
2.01,-0.0047767244447967485,-0.1943306629329681
2.02,-0.0047767244447967485,-0.1943306629329681
2.03,-0.0047767244447967485,-0.1943306629329681
2.04,-0.0047767244447967485,-0.1943306629329681
2.05,-0.0047767244447967485,-0.1943306629329681
2.06,-0.0047767244447967485,-0.1943306629329681
2.07,-0.0047767244447967485,-0.1943306629329681
2.08,-0.0047767244447967485,-0.1943306629329681
2.09,-0.0047767244447967485,-0.1943306629329681
2.1,-0.0047767244447967485,-0.1943306629329681
2.11,-0.0047767244447967485,-0.1943306629329681
2.12,-0.0047767244447967485,-0.1943306629329681
2.13,-0.0047767244447967485,-0.1943306629329681
2.14,-0.0047767244447967485,-0.1943306629329681
2.15,-0.0047767244447967485,-0.1943306629329681
2.16,-0.0047767244447967485,-0.1943306629329681
2.17,-0.0047767244447967485,-0.1943306629329681
2.18,-0.0047767244447967485,-0.1943306629329681
2.19,-0.0047767244447967485,-0.1943306629329681
2.2,-0.0047767244447967485,-0.1943306629329681
2.21,-0.0047767244447967485,-0.1943306629329681
2.22,-0.0047767244447967485,-0.1943306629329681
2.23,-0.0047767244447967485,-0.1943306629329681
2.24,-0.0047767244447967485,-0.1943306629329681
2.25,-0.0047767244447967485,-0.1943306629329681
2.26,-0.0047767244447967485,-0.1943306629329681
2.27,-0.0047767244447967485,-0.1943306629329681
2.28,-0.0047767244447967485,-0.1943306629329681
2.29,-0.0047767244447967485,-0.1943306629329681
2.3,-0.0047767244447967485,-0.1943306629329681
2.31,-0.0047767244447967485,-0.1943306629329681
2.32,-0.0047767244447967485,-0.1943306629329681
2.33,-0.0047767244447967485,-0.1943306629329681
2.34,-0.0047767244447967485,-0.1943306629329681
2.35,-0.0047767244447967485,-0.1943306629329681
2.36,-0.0047767244447967485,-0.1943306629329681
2.37,-0.0047767244447967485,-0.1943306629329681
2.38,-0.0047767244447967485,-0.1943306629329681
2.39,-0.0047767244447967485,-0.1943306629329681
2.4,-0.0047767244447967485,-0.1943306629329681
2.41,-0.0047767244447967485,-0.1943306629329681
2.42,-0.0047767244447967485,-0.1943306629329681
2.43,-0.0047767244447967485,-0.1943306629329681
2.44,-0.0047767244447967485,-0.1943306629329681
2.45,-0.0047767244447967485,-0.1943306629329681
2.46,-0.0047767244447967485,-0.1943306629329681
2.47,-0.0047767244447967485,-0.1943306629329681
2.48,-0.0047767244447967485,-0.1943306629329681
2.49,-0.0047767244447967485,-0.1943306629329681
2.5,-0.0047767244447967485,-0.1943306629329681
2.51,-0.0047767244447967485,-0.1943306629329681
2.52,-0.0047767244447967485,-0.1943306629329681
2.53,-0.0047767244447967485,-0.1943306629329681
2.54,-0.0047767244447967485,-0.1943306629329681
2.55,-0.0047767244447967485,-0.1943306629329681
2.56,-0.0047767244447967485,-0.1943306629329681
2.57,-0.0047767244447967485,-0.1943306629329681
2.58,-0.0047767244447967485,-0.1943306629329681
2.59,-0.0047767244447967485,-0.1943306629329681
2.6,-0.0047767244447967485,-0.1943306629329681
2.61,-0.0047767244447967485,-0.1943306629329681
2.62,-0.0047767244447967485,-0.1943306629329681
2.63,-0.0047767244447967485,-0.1943306629329681
2.64,-0.0047767244447967485,-0.1943306629329681
2.65,-0.0047767244447967485,-0.1943306629329681
2.66,-0.0047767244447967485,-0.1943306629329681
2.67,-0.0047767244447967485,-0.1943306629329681
2.68,-0.0047767244447967485,-0.1943306629329681
2.69,-0.0047767244447967485,-0.1943306629329681
2.7,-0.0047767244447967485,-0.1943306629329681
2.71,-0.0047767244447967485,-0.1943306629329681
2.72,-0.0047767244447967485,-0.1943306629329681
2.73,-0.0047767244447967485,-0.1943306629329681
2.74,-0.0047767244447967485,-0.1943306629329681
2.75,-0.0047767244447967485,-0.1943306629329681
2.76,-0.0047767244447967485,-0.1943306629329681
2.77,-0.0047767244447967485,-0.1943306629329681
2.78,-0.0047767244447967485,-0.1943306629329681
2.79,-0.0047767244447967485,-0.1943306629329681
2.8,-0.0047767244447967485,-0.1943306629329681
2.81,-0.0047767244447967485,-0.1943306629329681
2.82,-0.0047767244447967485,-0.1943306629329681
2.83,-0.0047767244447967485,-0.1943306629329681
2.84,-0.0047767244447967485,-0.1943306629329681
2.85,-0.0047767244447967485,-0.1943306629329681
2.86,-0.0047767244447967485,-0.1943306629329681
2.87,-0.0047767244447967485,-0.1943306629329681
2.88,-0.0047767244447967485,-0.1943306629329681
2.89,-0.0047767244447967485,-0.1943306629329681
2.9,-0.0047767244447967485,-0.1943306629329681
2.91,-0.0047767244447967485,-0.1943306629329681
2.92,-0.0047767244447967485,-0.1943306629329681
2.93,-0.0047767244447967485,-0.1943306629329681
2.94,-0.0047767244447967485,-0.1943306629329681
2.95,-0.0047767244447967485,-0.1943306629329681
2.96,-0.0047767244447967485,-0.1943306629329681
2.97,-0.0047767244447967485,-0.1943306629329681
2.98,-0.0047767244447967485,-0.1943306629329681
2.99,-0.0047767244447967485,-0.1943306629329681
3.0,-0.0047767244447967485,-0.1943306629329681
3.01,-0.0047767244447967485,-0.1943306629329681
3.02,-0.0047767244447967485,-0.1943306629329681
3.03,-0.0047767244447967485,-0.1943306629329681
3.04,-0.0047767244447967485,-0.1943306629329681
3.05,-0.0047767244447967485,-0.1943306629329681
3.06,-0.0047767244447967485,-0.1943306629329681
3.07,-0.0047767244447967485,-0.1943306629329681
3.08,-0.0047767244447967485,-0.1943306629329681
3.09,-0.0047767244447967485,-0.1943306629329681
3.1,-0.0047767244447967485,-0.1943306629329681
3.11,-0.0047767244447967485,-0.1943306629329681
3.12,-0.0047767244447967485,-0.1943306629329681
3.13,-0.0047767244447967485,-0.1943306629329681
3.14,-0.0047767244447967485,-0.1943306629329681
3.15,-0.0047767244447967485,-0.1943306629329681
3.16,-0.0047767244447967485,-0.1943306629329681
3.17,-0.0047767244447967485,-0.1943306629329681
3.18,-0.0047767244447967485,-0.1943306629329681
3.19,-0.0047767244447967485,-0.1943306629329681
3.2,-0.0047767244447967485,-0.1943306629329681
3.21,-0.0047767244447967485,-0.1943306629329681
3.22,-0.0047767244447967485,-0.1943306629329681
3.23,-0.0047767244447967485,-0.1943306629329681
3.24,-0.0047767244447967485,-0.1943306629329681
3.25,-0.0047767244447967485,-0.1943306629329681
3.26,-0.0047767244447967485,-0.1943306629329681
3.27,-0.0047767244447967485,-0.1943306629329681
3.28,-0.0047767244447967485,-0.1943306629329681
3.29,-0.0047767244447967485,-0.1943306629329681
3.3,-0.0047767244447967485,-0.1943306629329681
3.31,-0.0047767244447967485,-0.1943306629329681
3.32,-0.0047767244447967485,-0.1943306629329681
3.33,-0.0047767244447967485,-0.1943306629329681
3.34,-0.0047767244447967485,-0.1943306629329681
3.35,-0.0047767244447967485,-0.1943306629329681
3.36,-0.0047767244447967485,-0.1943306629329681
3.37,-0.0047767244447967485,-0.1943306629329681
3.38,-0.0047767244447967485,-0.1943306629329681
3.39,-0.0047767244447967485,-0.1943306629329681
3.4,-0.0047767244447967485,-0.1943306629329681
3.41,-0.0047767244447967485,-0.1943306629329681
3.42,-0.0047767244447967485,-0.1943306629329681
3.43,-0.0047767244447967485,-0.1943306629329681
3.44,-0.0047767244447967485,-0.1943306629329681
3.45,-0.0047767244447967485,-0.1943306629329681
3.46,-0.0047767244447967485,-0.1943306629329681
3.47,-0.0047767244447967485,-0.1943306629329681
3.48,-0.0047767244447967485,-0.1943306629329681
3.49,-0.0047767244447967485,-0.1943306629329681
3.5,-0.0047767244447967485,-0.1943306629329681
3.51,-0.0047767244447967485,-0.1943306629329681
3.52,-0.0047767244447967485,-0.1943306629329681
3.53,-0.0047767244447967485,-0.1943306629329681
3.54,-0.0047767244447967485,-0.1943306629329681
3.55,-0.0047767244447967485,-0.1943306629329681
3.56,-0.0047767244447967485,-0.1943306629329681
3.57,-0.0047767244447967485,-0.1943306629329681
3.58,-0.0047767244447967485,-0.1943306629329681
3.59,-0.0047767244447967485,-0.1943306629329681
3.6,-0.0047767244447967485,-0.1943306629329681
3.61,-0.0047767244447967485,-0.1943306629329681
3.62,-0.0047767244447967485,-0.1943306629329681
3.63,-0.0047767244447967485,-0.1943306629329681
3.64,-0.0047767244447967485,-0.1943306629329681
3.65,-0.0047767244447967485,-0.1943306629329681
3.66,-0.0047767244447967485,-0.1943306629329681
3.67,-0.0047767244447967485,-0.1943306629329681
3.68,-0.0047767244447967485,-0.1943306629329681
3.69,-0.0047767244447967485,-0.1943306629329681
3.7,-0.0047767244447967485,-0.1943306629329681
3.71,-0.0047767244447967485,-0.1943306629329681
3.72,-0.0047767244447967485,-0.1943306629329681
3.73,-0.0047767244447967485,-0.1943306629329681
3.74,-0.0047767244447967485,-0.1943306629329681
3.75,-0.0047767244447967485,-0.1943306629329681
3.76,-0.0047767244447967485,-0.1943306629329681
3.77,-0.0047767244447967485,-0.1943306629329681
3.78,-0.0047767244447967485,-0.1943306629329681
3.79,-0.0047767244447967485,-0.1943306629329681
3.8,-0.0047767244447967485,-0.1943306629329681
3.81,-0.0047767244447967485,-0.1943306629329681
3.82,-0.0047767244447967485,-0.1943306629329681
3.83,-0.0047767244447967485,-0.1943306629329681
3.84,-0.0047767244447967485,-0.1943306629329681
3.85,-0.0047767244447967485,-0.1943306629329681
3.86,-0.0047767244447967485,-0.1943306629329681
3.87,-0.0047767244447967485,-0.1943306629329681
3.88,-0.0047767244447967485,-0.1943306629329681
3.89,-0.0047767244447967485,-0.1943306629329681
3.9,-0.0047767244447967485,-0.1943306629329681
3.91,-0.0047767244447967485,-0.1943306629329681
3.92,-0.0047767244447967485,-0.1943306629329681
3.93,-0.0047767244447967485,-0.1943306629329681
3.94,-0.0047767244447967485,-0.1943306629329681
3.95,-0.0047767244447967485,-0.1943306629329681
3.96,-0.0047767244447967485,-0.1943306629329681
3.97,-0.0047767244447967485,-0.1943306629329681
3.98,-0.0047767244447967485,-0.1943306629329681
3.99,-0.0047767244447967485,-0.1943306629329681
4.0,-0.0047767244447967485,-0.1943306629329681
4.01,-0.0047767244447967485,-0.1943306629329681
4.02,-0.0047767244447967485,-0.1943306629329681
4.03,-0.0047767244447967485,-0.1943306629329681
4.04,-0.0047767244447967485,-0.1943306629329681
4.05,-0.0047767244447967485,-0.1943306629329681
4.06,-0.0047767244447967485,-0.1943306629329681
4.07,-0.0047767244447967485,-0.1943306629329681
4.08,-0.0047767244447967485,-0.1943306629329681
4.09,-0.0047767244447967485,-0.1943306629329681
4.1,-0.0047767244447967485,-0.1943306629329681
4.11,-0.0047767244447967485,-0.1943306629329681
4.12,-0.0047767244447967485,-0.1943306629329681
4.13,-0.0047767244447967485,-0.1943306629329681
4.14,-0.0047767244447967485,-0.1943306629329681
4.15,-0.0047767244447967485,-0.1943306629329681
4.16,-0.0047767244447967485,-0.1943306629329681
4.17,-0.0047767244447967485,-0.1943306629329681
4.18,-0.0047767244447967485,-0.1943306629329681
4.19,-0.0047767244447967485,-0.1943306629329681
4.2,-0.0047767244447967485,-0.1943306629329681
4.21,-0.0047767244447967485,-0.1943306629329681
4.22,-0.0047767244447967485,-0.1943306629329681
4.23,-0.0047767244447967485,-0.1943306629329681
4.24,-0.0047767244447967485,-0.1943306629329681
4.25,-0.0047767244447967485,-0.1943306629329681
4.26,-0.0047767244447967485,-0.1943306629329681
4.27,-0.0047767244447967485,-0.1943306629329681
4.28,-0.0047767244447967485,-0.1943306629329681
4.29,-0.0047767244447967485,-0.1943306629329681
4.3,-0.0047767244447967485,-0.1943306629329681
4.31,-0.0047767244447967485,-0.1943306629329681
4.32,-0.0047767244447967485,-0.1943306629329681
4.33,-0.0047767244447967485,-0.1943306629329681
4.34,-0.0047767244447967485,-0.1943306629329681
4.35,-0.0047767244447967485,-0.1943306629329681
4.36,-0.0047767244447967485,-0.1943306629329681
4.37,-0.0047767244447967485,-0.1943306629329681
4.38,-0.0047767244447967485,-0.1943306629329681
4.39,-0.0047767244447967485,-0.1943306629329681
4.4,-0.0047767244447967485,-0.1943306629329681
4.41,-0.0047767244447967485,-0.1943306629329681
4.42,-0.0047767244447967485,-0.1943306629329681
4.43,-0.0047767244447967485,-0.1943306629329681
4.44,-0.0047767244447967485,-0.1943306629329681
4.45,-0.0047767244447967485,-0.1943306629329681
4.46,-0.0047767244447967485,-0.1943306629329681
4.47,-0.0047767244447967485,-0.1943306629329681
4.48,-0.0047767244447967485,-0.1943306629329681
4.49,-0.0047767244447967485,-0.1943306629329681
4.5,-0.0047767244447967485,-0.1943306629329681
4.51,-0.0047767244447967485,-0.1943306629329681
4.52,-0.0047767244447967485,-0.1943306629329681
4.53,-0.0047767244447967485,-0.1943306629329681
4.54,-0.0047767244447967485,-0.1943306629329681
4.55,-0.0047767244447967485,-0.1943306629329681
4.56,-0.0047767244447967485,-0.1943306629329681
4.57,-0.0047767244447967485,-0.1943306629329681
4.58,-0.0047767244447967485,-0.1943306629329681
4.59,-0.0047767244447967485,-0.1943306629329681
4.6,-0.0047767244447967485,-0.1943306629329681
4.61,-0.0047767244447967485,-0.1943306629329681
4.62,-0.0047767244447967485,-0.1943306629329681
4.63,-0.0047767244447967485,-0.1943306629329681
4.64,-0.0047767244447967485,-0.1943306629329681
4.65,-0.0047767244447967485,-0.1943306629329681
4.66,-0.0047767244447967485,-0.1943306629329681
4.67,-0.0047767244447967485,-0.1943306629329681
4.68,-0.0047767244447967485,-0.1943306629329681
4.69,-0.0047767244447967485,-0.1943306629329681
4.7,-0.0047767244447967485,-0.1943306629329681
4.71,-0.0047767244447967485,-0.1943306629329681
4.72,-0.0047767244447967485,-0.1943306629329681
4.73,-0.0047767244447967485,-0.1943306629329681
4.74,-0.0047767244447967485,-0.1943306629329681
4.75,-0.0047767244447967485,-0.1943306629329681
4.76,-0.0047767244447967485,-0.1943306629329681
4.77,-0.0047767244447967485,-0.1943306629329681
4.78,-0.0047767244447967485,-0.1943306629329681
4.79,-0.0047767244447967485,-0.1943306629329681
4.8,-0.0047767244447967485,-0.1943306629329681
4.81,-0.0047767244447967485,-0.1943306629329681
4.82,-0.0047767244447967485,-0.1943306629329681
4.83,-0.0047767244447967485,-0.1943306629329681
4.84,-0.0047767244447967485,-0.1943306629329681
4.85,-0.0047767244447967485,-0.1943306629329681
4.86,-0.0047767244447967485,-0.1943306629329681
4.87,-0.0047767244447967485,-0.1943306629329681
4.88,-0.0047767244447967485,-0.1943306629329681
4.89,-0.0047767244447967485,-0.1943306629329681
4.9,-0.0047767244447967485,-0.1943306629329681
4.91,-0.0047767244447967485,-0.1943306629329681
4.92,-0.0047767244447967485,-0.1943306629329681
4.93,-0.0047767244447967485,-0.1943306629329681
4.94,-0.0047767244447967485,-0.1943306629329681
4.95,-0.0047767244447967485,-0.1943306629329681
4.96,-0.0047767244447967485,-0.1943306629329681
4.97,-0.0047767244447967485,-0.1943306629329681
4.98,-0.0047767244447967485,-0.1943306629329681
4.99,-0.0047767244447967485,-0.1943306629329681
5.0,-0.0047767244447967485,-0.1943306629329681
5.01,-0.004737690489258985,-0.1938852350124984
5.02,-0.004698656533721222,-0.1934398070920287
5.03,-0.004659622578183458,-0.192994379171559
5.04,-0.004620588622645695,-0.1925489512510893
5.05,-0.004581554667107931,-0.1921035233306196
5.06,-0.004542520711570168,-0.19165809541014991
5.07,-0.004503486756032404,-0.19121266748968022
5.08,-0.004464452800494641,-0.19076723956921052
5.09,-0.0044254188449568774,-0.19032181164874082
5.1,-0.004386384889419114,-0.18987638372827112
5.11,-0.0043473509338813505,-0.18943095580780142
5.12,-0.004308316978343587,-0.18898552788733172
5.13,-0.004269283022805824,-0.18854009996686202
5.14,-0.00423024906726806,-0.18809467204639232
5.15,-0.004191215111730297,-0.18764924412592263
5.16,-0.004152181156192533,-0.18720381620545293
5.17,-0.00411314720065477,-0.18675838828498323
5.18,-0.004074113245117006,-0.18631296036451353
5.19,-0.004035079289579243,-0.18586753244404383
5.2,-0.0039960453340414795,-0.18542210452357413
5.21,-0.003957011378503716,-0.18497667660310443
5.22,-0.003917977422965953,-0.18453124868263474
5.23,-0.003878943467428189,-0.18408582076216504
5.24,-0.0038399095118904257,-0.18364039284169534
5.25,-0.0038008755563526623,-0.18319496492122564
5.26,-0.003761841600814899,-0.18274953700075594
5.27,-0.0037228076452771354,-0.18230410908028624
5.28,-0.003683773689739372,-0.18185868115981654
5.29,-0.0036447397342016085,-0.18141325323934684
5.3,-0.003605705778663845,-0.18096782531887715
5.31,-0.0035666718231260816,-0.18052239739840745
5.32,-0.003527637867588318,-0.18007696947793775
5.33,-0.0034886039120505547,-0.17963154155746805
5.34,-0.0034495699565127913,-0.17918611363699835
5.35,-0.003410536000975028,-0.17874068571652865
5.36,-0.0033715020454372644,-0.17829525779605895
5.37,-0.003332468089899501,-0.17784982987558925
5.38,-0.0032934341343617375,-0.17740440195511956
5.39,-0.003254400178823974,-0.17695897403464986
5.4,-0.0032153662232862106,-0.17651354611418016
5.41,-0.003176332267748447,-0.17606811819371046
5.42,-0.0031372983122106837,-0.17562269027324076
5.43,-0.0030982643566729202,-0.17517726235277106
5.44,-0.003059230401135157,-0.17473183443230136
5.45,-0.0030201964455973934,-0.17428640651183167
5.46,-0.00298116249005963,-0.17384097859136197
5.47,-0.0029421285345218665,-0.17339555067089227
5.48,-0.002903094578984103,-0.17295012275042257
5.49,-0.0028640606234463396,-0.17250469482995287
5.5,-0.002825026667908576,-0.17205926690948317
5.51,-0.0027859927123708127,-0.17161383898901347
5.52,-0.0027469587568330492,-0.17116841106854377
5.53,-0.0027079248012952858,-0.17072298314807408
5.54,-0.0026688908457575223,-0.17027755522760438
5.55,-0.002629856890219759,-0.16983212730713468
5.56,-0.0025908229346819954,-0.16938669938666498
5.57,-0.002551788979144232,-0.16894127146619528
5.58,-0.0025127550236064685,-0.16849584354572558
5.59,-0.002473721068068705,-0.16805041562525588
5.6,-0.0024346871125309416,-0.16760498770478618
5.61,-0.002395653156993178,-0.16715955978431649
5.62,-0.0023566192014554148,-0.1667141318638468
