time,steering_velocity,acceleration
1.66,0.004513396807345794,0.06467843401163788
1.67,0.004513396807345794,0.06506806313218991
1.68,0.004513396807345794,0.06545769225274194
1.69,0.004513396807345794,0.06584732137329397
1.7,0.004513396807345794,0.066236950493846
1.71,0.004513396807345794,0.06662657961439802
1.72,0.004513396807345794,0.06701620873495005
1.73,0.004513396807345794,0.06740583785550208
1.74,0.004513396807345794,0.06779546697605411
1.75,0.004513396807345794,0.06818509609660614
1.76,0.004513396807345794,0.06857472521715817
1.77,0.004513396807345794,0.0689643543377102
1.78,0.004513396807345794,0.06935398345826223
1.79,0.004513396807345794,0.06974361257881426
1.8,0.004513396807345794,0.07013324169936629
1.81,0.004513396807345794,0.07052287081991832
1.82,0.004513396807345794,0.07091249994047034
1.83,0.004513396807345794,0.07130212906102237
1.84,0.004513396807345794,0.0716917581815744
1.85,0.004513396807345794,0.07208138730212643
1.86,0.004513396807345794,0.07247101642267846
1.87,0.004513396807345794,0.07286064554323049
1.88,0.004513396807345794,0.07325027466378252
1.89,0.004513396807345794,0.07363990378433455
1.9,0.004513396807345794,0.07402953290488658
1.91,0.004513396807345794,0.0744191620254386
1.92,0.004513396807345794,0.07480879114599064
1.93,0.004513396807345794,0.07519842026654266
1.94,0.004513396807345794,0.0755880493870947
1.95,0.004513396807345794,0.07597767850764672
1.96,0.004513396807345794,0.07636730762819875
1.97,0.004513396807345794,0.07675693674875078
1.98,0.004513396807345794,0.07714656586930281
1.99,0.004513396807345794,0.07714656586930281
2.0,0.004513396807345794,0.07714656586930281
2.01,0.004513396807345794,0.07714656586930281
2.02,0.004513396807345794,0.07714656586930281
2.03,0.004513396807345794,0.07714656586930281
2.04,0.004513396807345794,0.07714656586930281
2.05,0.004513396807345794,0.07714656586930281
2.06,0.004513396807345794,0.07714656586930281
2.07,0.004513396807345794,0.07714656586930281
2.08,0.004513396807345794,0.07714656586930281
2.09,0.004513396807345794,0.07714656586930281
2.1,0.004513396807345794,0.07714656586930281
2.11,0.004513396807345794,0.07714656586930281
2.12,0.004513396807345794,0.07714656586930281
2.13,0.004513396807345794,0.07714656586930281
2.14,0.004513396807345794,0.07714656586930281
2.15,0.004513396807345794,0.07714656586930281
2.16,0.004513396807345794,0.07714656586930281
2.17,0.004513396807345794,0.07714656586930281
2.18,0.004513396807345794,0.07714656586930281
2.19,0.004513396807345794,0.07714656586930281
2.2,0.004513396807345794,0.07714656586930281
2.21,0.004513396807345794,0.07714656586930281
2.22,0.004513396807345794,0.07714656586930281
2.23,0.004513396807345794,0.07714656586930281
2.24,0.004513396807345794,0.07714656586930281
2.25,0.004513396807345794,0.07714656586930281
2.26,0.004513396807345794,0.07714656586930281
2.27,0.004513396807345794,0.07714656586930281
2.28,0.004513396807345794,0.07714656586930281
2.29,0.004513396807345794,0.07714656586930281
2.3,0.004513396807345794,0.07714656586930281
2.31,0.004513396807345794,0.07714656586930281
2.32,0.004513396807345794,0.07714656586930281
2.33,0.004513396807345794,0.07714656586930281
2.34,0.004513396807345794,0.07714656586930281
2.35,0.004513396807345794,0.07714656586930281
2.36,0.004513396807345794,0.07714656586930281
2.37,0.004513396807345794,0.07714656586930281
2.38,0.004513396807345794,0.07714656586930281
2.39,0.004513396807345794,0.07714656586930281
2.4,0.004513396807345794,0.07714656586930281
2.41,0.004513396807345794,0.07714656586930281
2.42,0.004513396807345794,0.07714656586930281
2.43,0.004513396807345794,0.07714656586930281
2.44,0.004513396807345794,0.07714656586930281
2.45,0.004513396807345794,0.07714656586930281
2.46,0.004513396807345794,0.07714656586930281
2.47,0.004513396807345794,0.07714656586930281
2.48,0.004513396807345794,0.07714656586930281
2.49,0.004513396807345794,0.07714656586930281
2.5,0.004513396807345794,0.07714656586930281
2.51,0.004513396807345794,0.07714656586930281
2.52,0.004513396807345794,0.07714656586930281
2.53,0.004513396807345794,0.07714656586930281
2.54,0.004513396807345794,0.07714656586930281
2.55,0.004513396807345794,0.07714656586930281
2.56,0.004513396807345794,0.07714656586930281
2.57,0.004513396807345794,0.07714656586930281
2.58,0.004513396807345794,0.07714656586930281
2.59,0.004513396807345794,0.07714656586930281
2.6,0.004513396807345794,0.07714656586930281
2.61,0.004513396807345794,0.07714656586930281
2.62,0.004513396807345794,0.07714656586930281
2.63,0.004513396807345794,0.07714656586930281
2.64,0.004513396807345794,0.07714656586930281
2.65,0.004513396807345794,0.07714656586930281
2.66,0.004513396807345794,0.07714656586930281
2.67,0.004513396807345794,0.07714656586930281
2.68,0.004513396807345794,0.07714656586930281
2.69,0.004513396807345794,0.07714656586930281
2.7,0.004513396807345794,0.07714656586930281
2.71,0.004513396807345794,0.07714656586930281
2.72,0.004513396807345794,0.07714656586930281
2.73,0.004513396807345794,0.07714656586930281
2.74,0.004513396807345794,0.07714656586930281
2.75,0.004513396807345794,0.07714656586930281
2.76,0.004513396807345794,0.07714656586930281
2.77,0.004513396807345794,0.07714656586930281
2.78,0.004513396807345794,0.07714656586930281
2.79,0.004513396807345794,0.07714656586930281
2.8,0.004513396807345794,0.07714656586930281
2.81,0.004513396807345794,0.07714656586930281
2.82,0.004513396807345794,0.07714656586930281
2.83,0.004513396807345794,0.07714656586930281
2.84,0.004513396807345794,0.07714656586930281
2.85,0.004513396807345794,0.07714656586930281
2.86,0.004513396807345794,0.07714656586930281
2.87,0.004513396807345794,0.07714656586930281
2.88,0.004513396807345794,0.07714656586930281
2.89,0.004513396807345794,0.07714656586930281
2.9,0.004513396807345794,0.07714656586930281
2.91,0.004513396807345794,0.07714656586930281
2.92,0.004513396807345794,0.07714656586930281
2.93,0.004513396807345794,0.07714656586930281
2.94,0.004513396807345794,0.07714656586930281
2.95,0.004513396807345794,0.07714656586930281
2.96,0.004513396807345794,0.07714656586930281
2.97,0.004513396807345794,0.07714656586930281
2.98,0.004513396807345794,0.07714656586930281
2.99,0.004513396807345794,0.07714656586930281
3.0,0.004513396807345794,0.07714656586930281
3.01,0.004513396807345794,0.07714656586930281
3.02,0.004513396807345794,0.07714656586930281
3.03,0.004513396807345794,0.07714656586930281
3.04,0.004513396807345794,0.07714656586930281
3.05,0.004513396807345794,0.07714656586930281
3.06,0.004513396807345794,0.07714656586930281
3.07,0.004513396807345794,0.07714656586930281
3.08,0.004513396807345794,0.07714656586930281
3.09,0.004513396807345794,0.07714656586930281
3.1,0.004513396807345794,0.07714656586930281
3.11,0.004513396807345794,0.07714656586930281
3.12,0.004513396807345794,0.07714656586930281
3.13,0.004513396807345794,0.07714656586930281
3.14,0.004513396807345794,0.07714656586930281
3.15,0.004513396807345794,0.07714656586930281
3.16,0.004513396807345794,0.07714656586930281
3.17,0.004513396807345794,0.07714656586930281
3.18,0.004513396807345794,0.07714656586930281
3.19,0.004513396807345794,0.07714656586930281
3.2,0.004513396807345794,0.07714656586930281
3.21,0.004513396807345794,0.07714656586930281
3.22,0.004513396807345794,0.07714656586930281
3.23,0.004513396807345794,0.07714656586930281
3.24,0.004513396807345794,0.07714656586930281
3.25,0.004513396807345794,0.07714656586930281
3.26,0.004513396807345794,0.07714656586930281
3.27,0.004513396807345794,0.07714656586930281
3.28,0.004513396807345794,0.07714656586930281
3.29,0.004513396807345794,0.07714656586930281
3.3,0.004513396807345794,0.07714656586930281
3.31,0.004513396807345794,0.07714656586930281
3.32,0.004513396807345794,0.07714656586930281
3.33,0.004513396807345794,0.07714656586930281
3.34,0.004513396807345794,0.07714656586930281
3.35,0.004513396807345794,0.07714656586930281
3.36,0.004513396807345794,0.07714656586930281
3.37,0.004513396807345794,0.07714656586930281
3.38,0.004513396807345794,0.07714656586930281
3.39,0.004513396807345794,0.07714656586930281
3.4,0.004513396807345794,0.07714656586930281
3.41,0.004513396807345794,0.07714656586930281
3.42,0.004513396807345794,0.07714656586930281
3.43,0.004513396807345794,0.07714656586930281
3.44,0.004513396807345794,0.07714656586930281
3.45,0.004513396807345794,0.07714656586930281
